"상권별(1)","상권별(2)",상권별(3),항목,2024.3/4,2024.4/4,2025.1/4,2025.2/4,2025.3/4,2025.4/4,2026.1/4
"경남","평거동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","평거동",소계,운영경비 (%),25.9,12.2,13.4,13.4,29.8,13.4,13.4
"경남","평거동",소계,순영업소득 (%),74.1,87.8,86.6,86.6,70.2,86.6,86.6
"경남","평거동",소계,순영업소득 (천원/㎡),23.1,27.5,26.8,26.7,21.5,26.7,26.8
"경남","활천동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","활천동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","활천동",소계,운영경비 (%),35.7,9.7,11.2,11.9,42.8,8.3,8.5
"경남","활천동",소계,순영업소득 (%),64.3,90.3,88.8,88.1,57.2,91.7,91.5
"경남","활천동",소계,순영업소득 (천원/㎡),18.7,25.4,21.7,21.0,14.4,26.5,26.5
"제주","소계",소계,임대수입 (%),99.9,99.9,99.9,99.9,99.9,99.9,99.9
"제주","소계",소계,기타수입 (%),0.1,0.1,0.1,0.1,0.1,0.1,0.1
"제주","소계",소계,운영경비 (%),29.6,9.8,9.9,11.2,31.3,9.9,9.9
"제주","소계",소계,순영업소득 (%),70.4,90.2,90.1,88.8,68.7,90.1,90.1
"제주","소계",소계,순영업소득 (천원/㎡),25.4,31.9,31.2,32.1,24.7,32.5,32.6
"제주","광양사거리",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"제주","광양사거리",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"제주","광양사거리",소계,운영경비 (%),29.7,10.4,10.7,11.1,30.8,10.8,10.6
"제주","광양사거리",소계,순영업소득 (%),70.3,89.6,89.3,88.9,69.2,89.2,89.4
"제주","광양사거리",소계,순영업소득 (천원/㎡),21.9,28.0,27.3,27.5,21.3,27.6,27.7
"제주","노형오거리",소계,임대수입 (%),99.4,99.4,99.4,99.4,99.4,99.4,99.4
"제주","노형오거리",소계,기타수입 (%),0.6,0.6,0.6,0.6,0.6,0.6,0.6
"제주","노형오거리",소계,운영경비 (%),31.7,7.4,8.3,10.2,34.8,7.0,8.4
"제주","노형오거리",소계,순영업소득 (%),68.3,92.6,91.7,89.8,65.2,93.0,91.6
"제주","노형오거리",소계,순영업소득 (천원/㎡),34.0,44.2,42.4,42.5,31.5,46.0,45.0
"제주","서귀포도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"제주","서귀포도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"제주","서귀포도심",소계,운영경비 (%),32.7,8.7,9.1,10.5,34.7,10.9,9.2
"제주","서귀포도심",소계,순영업소득 (%),67.3,91.3,90.9,89.5,65.3,89.1,90.8
"제주","서귀포도심",소계,순영업소득 (천원/㎡),26.0,35.4,33.6,35.2,25.0,33.8,35.5
"제주","중앙사거리",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"제주","중앙사거리",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"제주","중앙사거리",소계,운영경비 (%),25.0,11.8,12.2,12.7,27.4,12.9,13.7
"제주","중앙사거리",소계,순영업소득 (%),75.0,88.2,87.8,87.3,72.6,87.1,86.3
"제주","중앙사거리",소계,순영업소득 (천원/㎡),20.3,23.9,23.1,22.7,18.8,22.3,21.5
